,tweet_count,tweet_source,tweet_text,tweet_date,tweet_comp_score,tweet_neg_score,tweet_pos_score,tweet_neu_score
375,375,Fox News,Rihanna appointed as ambassador to her native Barbados https://t.co/rfHzU5T3CV,Sat Sep 22 14:28:00 +0000 2018,0.0,0.0,0.0,1.0
376,376,Fox News,"Dan Geltrude: “You may not like President Trump, you may not like the things he says… but I think the market and a… https://t.co/6o3ZA5QccR",Sat Sep 22 14:18:09 +0000 2018,-0.2755,0.129,0.0,0.871
377,377,Fox News,.@edhenry is live with the ‘Fox News Update’ on Facebook Watch: https://t.co/hNrB8xzepH https://t.co/9y6XC8UnvU,Sat Sep 22 14:10:15 +0000 2018,0.0,0.0,0.0,1.0
378,378,Fox News,Two sleeping Indiana teens shot dead by father who kills himself https://t.co/HaOPRP525H,Sat Sep 22 14:07:26 +0000 2018,-0.8316,0.438,0.0,0.562
379,379,Fox News,San Jose Earthquakes name girl battling cancer honorary captain https://t.co/p1eJGlembI,Sat Sep 22 13:56:31 +0000 2018,-0.6249,0.409,0.151,0.44
380,380,The New York Times,At Least 10 Killed in Attack on Military Parade in Iran https://t.co/1eDF44riQt,Sat Sep 22 10:18:06 +0000 2018,-0.8225,0.432,0.0,0.568
381,381,The New York Times,"""We're trying to get to the realness of travel, and that's the good and bad and that's beauty in the hard parts of… https://t.co/VKoTApwtxo",Sat Sep 22 10:08:24 +0000 2018,0.4215,0.155,0.212,0.633
382,382,The New York Times,Animated map: See river levels rise across the Carolinas after Hurricane Florence https://t.co/QMpHB6ZpIW,Sat Sep 22 09:51:53 +0000 2018,0.0,0.0,0.0,1.0
383,383,The New York Times,"The Week in Good News: Berlin Marathon, Doctor Who, Pizza for the Troops https://t.co/H2yD8oucOg",Sat Sep 22 09:34:32 +0000 2018,0.4404,0.0,0.182,0.818
384,384,The New York Times,RT @nytopinion: Trump's tweet gives the game away — Republicans think Brett Kavanaugh's accuser is lying. https://t.co/KqZL4R6Esg,Sat Sep 22 09:32:05 +0000 2018,-0.5267,0.185,0.0,0.815
385,385,The New York Times,48 Hours: 48 Hours With Antoni Porowski: ‘Queer Eye’ Host and Restaurateur https://t.co/Xb8LiFtE2G,Sat Sep 22 09:29:03 +0000 2018,0.0,0.0,0.0,1.0
386,386,The New York Times,"Playlist: The Playlist: Unreleased Chris Cornell, and 12 More New Songs https://t.co/8L7E9UTrCm",Sat Sep 22 09:26:07 +0000 2018,0.0,0.0,0.0,1.0
387,387,The New York Times,"Fish fries aren't unique to the African-American community, but they had special meaning during slavery and later o… https://t.co/fJDX75aohi",Sat Sep 22 09:09:59 +0000 2018,-0.631,0.246,0.13,0.624
388,388,The New York Times,Trilobites: Kidney Stones Are More Beautiful Than You Might Think https://t.co/aUhMVlxNz7,Sat Sep 22 08:53:27 +0000 2018,0.6361,0.0,0.295,0.705
389,389,The New York Times,"When Chan Marshall, the singer and songwriter best known as Cat Power, got pregnant, she considered drastically cha… https://t.co/n9yO1vr06R",Sat Sep 22 08:48:04 +0000 2018,0.6369,0.0,0.189,0.811
390,390,The New York Times,"RT @nytimesworld: With the help of American Special Operations troops and Afghan commandos, the Taliban were wrested from a strategic area…",Sat Sep 22 08:32:03 +0000 2018,0.6597,0.0,0.231,0.769
391,391,The New York Times,Add pinot noir to your shopping list https://t.co/wD0AZ4rAea,Sat Sep 22 08:05:11 +0000 2018,0.0,0.0,0.0,1.0
392,392,The New York Times,"In Opinion 

Zachary Wood writes, ""At the time, I was ashamed about riding a bus. But looking back, I've come to se… https://t.co/HLF57ustfZ",Sat Sep 22 07:48:45 +0000 2018,-0.2617,0.093,0.0,0.907
393,393,The New York Times,"RT @NYTFashion: Some of the most expensive Italian-made garments are made by mostly female workers who have no minimum wage, insurance or l…",Sat Sep 22 07:32:05 +0000 2018,-0.296,0.091,0.0,0.909
394,394,The New York Times,Several Killed as Gunmen Attack Military Parade in Southwest Iran https://t.co/w8ztD05XHb,Sat Sep 22 07:27:36 +0000 2018,-0.8225,0.458,0.0,0.542
395,395,The New York Times,The NYT review of the Apple Watch Series 4 https://t.co/CubtfccoFn,Sat Sep 22 07:14:08 +0000 2018,0.0,0.0,0.0,1.0
396,396,The New York Times,Books News: Would You Like Some Sausage With Your Novel? https://t.co/ZaYczrVY6q,Sat Sep 22 06:57:01 +0000 2018,0.5859,0.0,0.348,0.652
397,397,The New York Times,"36 Hours in Tucson, Arizona https://t.co/vwFHJGStGZ",Sat Sep 22 06:49:52 +0000 2018,0.0,0.0,0.0,1.0
398,398,The New York Times,RT @stanfordc: We have liftoff: It's a new news quiz https://t.co/sfmJB51YZ8 https://t.co/zWvH4YSLCf,Sat Sep 22 06:32:03 +0000 2018,0.0,0.0,0.0,1.0
399,399,The New York Times,"Haley Morris-Cafiero saved more than 1,000 negative comments directed toward her and then photographed herself cost… https://t.co/SCE6ZsAWXc",Sat Sep 22 06:06:58 +0000 2018,-0.2878,0.182,0.129,0.689
400,400,BBC News (World),More fake diploma claims for Spanish university https://t.co/WT6TFy7EAg,Thu Sep 20 14:59:07 +0000 2018,-0.5256,0.326,0.0,0.674
401,401,BBC News (World),Russia reinstated by Wada after doping scandal suspension https://t.co/voXbYjEwPv,Thu Sep 20 14:52:45 +0000 2018,-0.4404,0.266,0.0,0.734
402,402,BBC News (World),"RT @BBCSport: Cristiano Ronaldo can't appeal last night's red card - and things could be about to get worse for him.

Full story: https://t…",Thu Sep 20 14:44:42 +0000 2018,-0.4767,0.124,0.0,0.876
403,403,BBC News (World),"Giant pandas can tell a mate from their calls 🐼

https://t.co/TtKBG4mPIg",Thu Sep 20 14:33:54 +0000 2018,0.0,0.0,0.0,1.0
404,404,BBC News (World),Marine Le Pen ordered to undergo psychological testing https://t.co/dHPYFvQdHc,Thu Sep 20 14:17:49 +0000 2018,0.0,0.0,0.0,1.0
405,405,BBC News (World),Five surprising reasons prisoners have been freed https://t.co/iGbzqovaNz,Thu Sep 20 14:17:39 +0000 2018,0.128,0.252,0.366,0.382
406,406,BBC News (World),"RT @BBCPolitics: “How can you credibly cling on to the deal you struck at Chequers with your cabinet?” asks @bbclaurak 

“We are continuing…",Thu Sep 20 14:07:44 +0000 2018,-0.25,0.083,0.0,0.917
407,407,BBC News (World),RT @BBCMonitoring: Denuclearisation and fine dining at the #InterKoreanSummit https://t.co/9jKIY72kXh,Thu Sep 20 13:46:39 +0000 2018,0.2023,0.0,0.167,0.833
408,408,BBC News (World),"RT @BBCBreaking: European Council President Donald Tusk says EU leaders agree Theresa May's Chequers plan for #Brexit ""will not work"" becau…",Thu Sep 20 13:37:15 +0000 2018,0.3612,0.0,0.111,0.889
409,409,BBC News (World),RT @BBCNews: “The moment of truth for #Brexit negotiations will be the October European council” - says European Council President Donald T…,Thu Sep 20 13:24:22 +0000 2018,0.3182,0.0,0.103,0.897
410,410,BBC News (World),"Book of Durrows loaned to British Library for exhibition 📖
https://t.co/pX2zJrKxL6",Thu Sep 20 12:50:05 +0000 2018,0.0,0.0,0.0,1.0
411,411,BBC News (World),Deqa Dahir shot dead in Mogadishu: Somali troops detained https://t.co/OTGND6xx8O,Thu Sep 20 12:17:54 +0000 2018,-0.7906,0.467,0.0,0.533
412,412,BBC News (World),Storm Ali: Lighthouse fall warden thankful after remote island rescue https://t.co/hbPX8upTGd,Thu Sep 20 12:00:24 +0000 2018,0.7906,0.0,0.438,0.562
413,413,BBC News (World),Hezbollah 'has precision rockets despite Israeli strikes in Syria' https://t.co/R8wa5iHgIp,Thu Sep 20 11:57:56 +0000 2018,0.2755,0.0,0.19,0.81
414,414,BBC News (World),"North Korea's Kim wants fast denuclearisation, South's leader says https://t.co/AIuc5ePOgZ",Thu Sep 20 11:32:02 +0000 2018,0.0,0.0,0.0,1.0
415,415,BBC News (World),France torn over video of driver slapping boy for 'disrespect' https://t.co/G4qku9MIPG,Thu Sep 20 11:23:41 +0000 2018,-0.25,0.167,0.0,0.833
416,416,BBC News (World),3D-printed gun pioneer Cody Wilson charged with sexual assault https://t.co/BOxZ9O6c7S,Thu Sep 20 10:22:45 +0000 2018,-0.7906,0.533,0.0,0.467
417,417,BBC News (World),'Nigeria Air' national airline plans put on hold https://t.co/fuiVoJrDZD,Thu Sep 20 10:20:09 +0000 2018,0.0,0.0,0.0,1.0
418,418,BBC News (World),"Trump urged Spain to 'build a wall' across Sahara, says minister https://t.co/4rsYJgYmTn",Thu Sep 20 10:13:37 +0000 2018,0.0,0.0,0.0,1.0
419,419,BBC News (World),South African Kessie Nair arrested for rant against Cyril Ramaphosa https://t.co/NB72U9IODl,Thu Sep 20 10:04:56 +0000 2018,-0.6705,0.379,0.0,0.621
420,420,CBS News,Trump's trade war: Why the economy may soon feel the pain https://t.co/2zZL6ejzIg https://t.co/5b35UwBk2d,Sat Sep 22 02:44:30 +0000 2018,-0.802,0.396,0.0,0.604
421,421,CBS News,Republicans on Senate panel send letter to potential Kavanaugh party attendee https://t.co/y14nzBYAlS https://t.co/ADaiqK7DLo,Sat Sep 22 02:24:30 +0000 2018,0.4019,0.0,0.184,0.816
422,422,CBS News,"Ferry boat that capsized, killing more than 130, was dangerously overloaded https://t.co/kXTDrUgZSk https://t.co/28ZFN9EIjW",Sat Sep 22 01:45:00 +0000 2018,-0.8126,0.402,0.0,0.598
423,423,CBS News,Puerto Rico: A year of reporting on Hurricane Maria https://t.co/G8nsjRkHsF https://t.co/Srn7fHwbw2,Sat Sep 22 01:24:53 +0000 2018,0.0,0.0,0.0,1.0
424,424,CBS News,It was one of the deadliest natural disasters in American history and Puerto Rico is still far from out of the wood… https://t.co/EfEVyepWuV,Sat Sep 22 01:20:18 +0000 2018,-0.2732,0.133,0.092,0.775
425,425,CBS News,"75 women gather to show support for their friend, Brett Kavanaugh https://t.co/jn8I82zBFw https://t.co/Q3d7XhVAIb",Sat Sep 22 01:05:00 +0000 2018,0.7096,0.0,0.349,0.651
426,426,CBS News,"Less than 340,000 have flood insurance in North and South Carolina combined https://t.co/EAs9M7SGL7 https://t.co/Z3zcC25mS4",Sat Sep 22 00:44:55 +0000 2018,0.0,0.0,0.0,1.0
427,427,CBS News,"Some flea and tick treatments increase risk of seizures in pets, FDA warns https://t.co/Om9SHWTKMb https://t.co/ncubLOsg3t",Sat Sep 22 00:25:01 +0000 2018,-0.0516,0.197,0.129,0.674
428,428,CBS News,"Geoffrey Owens cast in new movie ""Fatale,"" opposite Michael Ealy and Hilary Swank https://t.co/P7VQy0bQ7a https://t.co/ZNntbKbiRQ",Sat Sep 22 00:04:32 +0000 2018,0.0,0.0,0.0,1.0
429,429,CBS News,"Pres. Obama: ""I will tell you – and Michelle didn't put me up to this – stuff works better when women are involved.… https://t.co/hVD9t2dWKX",Fri Sep 21 23:45:00 +0000 2018,0.4404,0.0,0.121,0.879
430,430,CBS News,Dam breached by Florence floodwaters at power plant in North Carolina https://t.co/0LemG1djb8 https://t.co/9HNJjMT85a,Fri Sep 21 23:24:40 +0000 2018,0.0,0.0,0.0,1.0
431,431,CBS News,"""There's only one real check on the abuse of power and that is you,"" Obama fires up voters during speech at Pennsyl… https://t.co/dQ48FVl9IY",Fri Sep 21 23:05:25 +0000 2018,-0.6369,0.16,0.0,0.84
432,432,CBS News,RT @CBSThisMorning: FIGHTING FIRE TORNADOES: Go behind the scenes to learn how scientists are trying to unlock the secrets of how fires spr…,Fri Sep 21 22:57:23 +0000 2018,-0.7481,0.233,0.0,0.767
433,433,CBS News,"""How hard is it to treat people fairly? You're supposed to learn that in the sandbox."" https://t.co/6PiBPtdOFo https://t.co/ayQZgv1Pxf",Fri Sep 21 22:44:56 +0000 2018,0.3182,0.07,0.134,0.796
434,434,CBS News,RT @CBSEveningNews: NEW: CBS News has obtained an email sent by a GOP Senate Judiciary Committee staffer to a woman who’s “been identified…,Fri Sep 21 22:41:00 +0000 2018,0.0,0.0,0.0,1.0
435,435,CBS News,Prosecutor says his office found more possible victims of California doctor  charged with drugging and raping two w… https://t.co/lN7aw65Z5Z,Fri Sep 21 22:24:53 +0000 2018,-0.8473,0.365,0.0,0.635
436,436,CBS News,Wisconsin shooting suspect was previously taken to a mental health hospital and barred from possessing firearms in… https://t.co/ZZSW4DYDdl,Fri Sep 21 22:04:38 +0000 2018,-0.296,0.121,0.0,0.879
437,437,CBS News,Photo of Idaho boys folding American flag goes viral https://t.co/qd4OL90Me7 https://t.co/2XHmVP71h0,Fri Sep 21 21:44:53 +0000 2018,0.0,0.0,0.0,1.0
438,438,CBS News,"""Pennsylvania's a great state, but let me just say Pennsylvania right now, you have no women in congress ... And I… https://t.co/Nv5juY6vEn",Fri Sep 21 21:40:54 +0000 2018,-0.0644,0.115,0.105,0.78
439,439,CBS News,"Obama: You don't have to be a Democrat or a Republican to say that we do not target people based on how they look,… https://t.co/VmsnibAZTB",Fri Sep 21 21:36:32 +0000 2018,0.0,0.0,0.0,1.0
440,440,CNN,Homeowners who live on the coast are sleepwalking toward climate catastrophe | By Michael Bociurkiw via @CNNOpinion… https://t.co/zs9nyK5bNK,Sat Sep 22 02:51:34 +0000 2018,-0.6597,0.216,0.0,0.784
441,441,CNN,"To remove Helen Keller from the social studies curriculum in Texas ""also means to eliminate the single touchstone f… https://t.co/vWksZ58fvt",Sat Sep 22 02:46:04 +0000 2018,0.0,0.0,0.0,1.0
442,442,CNN,"Former CIA Director Leon Panetta said the US has been ""in a constitutional crisis"" under Donald Trump's presidency… https://t.co/E9RC5Mh0rA",Sat Sep 22 02:45:43 +0000 2018,-0.6249,0.194,0.0,0.806
443,443,CNN,"Most yogurts have deceptively high levels of sugar, with organic yogurts among the worst offenders, a new study war… https://t.co/rThLHKXJh9",Sat Sep 22 02:31:06 +0000 2018,-0.765,0.28,0.0,0.72
444,444,CNN,No president has seen the number of scandals Trump has | By Michael D'Antonio via @CNNOpinion… https://t.co/RBTtUbikJQ,Sat Sep 22 02:23:06 +0000 2018,-0.6249,0.274,0.066,0.66
445,445,CNN,"Republican Sen. Ted Cruz of Texas and Rep. Beto O'Rourke, his Democratic challenger, sparred over issues including… https://t.co/Uciy32cVdP",Sat Sep 22 02:21:00 +0000 2018,0.128,0.0,0.081,0.919
446,446,CNN,Former President Ronald Reagan's daughter Patti Davis wrote about her own sexual assault experience to defend Chris… https://t.co/4QrbThZFHo,Sat Sep 22 02:16:39 +0000 2018,-0.5859,0.183,0.0,0.817
447,447,CNN,"Astronomers have found an exoplanet reminiscent of the planet Vulcan from ""Star Trek,"" orbiting a star in a system… https://t.co/anGpAGT3Fd",Sat Sep 22 02:16:07 +0000 2018,0.0,0.0,0.0,1.0
448,448,CNN,Six siblings of Republican Rep. Paul Gosar delivered a stark message in a new television advertisement: Don't vote… https://t.co/PNlpw7beq6,Sat Sep 22 02:13:16 +0000 2018,0.0,0.0,0.0,1.0
449,449,CNN,"The lawyer for Christine Blasey Ford, the woman accusing Supreme Court nominee Brett Kavanaugh of sexual assault, r… https://t.co/fSWjh59rI3",Sat Sep 22 02:09:05 +0000 2018,-0.2263,0.219,0.143,0.637
450,450,CNN,"Cobwebs drape everything from street signs to trees in this Greek town, each crawling with hordes of spiders. Hot w… https://t.co/RPUORPLxRh",Sat Sep 22 02:04:33 +0000 2018,0.0,0.0,0.0,1.0
451,451,CNN,"This 94-year-old World War II vet hands out chocolate bars to strangers and people love it.

He's been melting hear… https://t.co/pcpxJAK1CV",Sat Sep 22 02:01:03 +0000 2018,0.0772,0.144,0.155,0.701
452,452,CNN,"""If I were a queen, there would be no death penalty."" Supreme Court Justice Ruth Bader Ginsburg talks about the cat… https://t.co/PLWTSwiJlI",Sat Sep 22 01:59:27 +0000 2018,0.2263,0.21,0.241,0.55
453,453,CNN,"Entering the stretch run of the 2018 midterm elections, the ad wars are escalating https://t.co/v02FWIMifj",Sat Sep 22 01:56:48 +0000 2018,-0.5574,0.205,0.0,0.795
454,454,CNN,"A GOP Senate nominee says the accusations against Brett Kavanaugh are ""absurd"" because the assault attempt ""never w… https://t.co/Q4K4SKdQBz",Sat Sep 22 01:51:51 +0000 2018,-0.7269,0.276,0.0,0.724
455,455,CNN,"Last month, a CNN investigation found remnants of a US-made bomb at the scene of an airstrike in Yemen that killed… https://t.co/BD675Jpxai",Sat Sep 22 01:51:11 +0000 2018,-0.4939,0.144,0.0,0.856
456,456,CNN,"Coal ash is likely entering the Cape Fear River in Wilmington, North Carolina, environmentalists say… https://t.co/GNb0vpS51u",Sat Sep 22 01:46:03 +0000 2018,-0.4939,0.176,0.0,0.824
457,457,CNN,"RT @CuomoPrimeTime: “We are in danger... with a malignant narcissist and sexual predator running this country.""

Michael Moore's (@MMFlint)…",Sat Sep 22 01:42:32 +0000 2018,0.0,0.0,0.0,1.0
458,458,CNN,Rihanna has been appointed an ambassador of Barbados https://t.co/hWLgbDou6m https://t.co/CT1QV4cbrj,Sat Sep 22 01:41:03 +0000 2018,0.0,0.0,0.0,1.0
459,459,CNN,RT @CuomoPrimeTime: Michael Moore (@MMFlint) says Republican men are “guaranteeing losing in November” through their treatment of Prof. For…,Sat Sep 22 01:38:36 +0000 2018,-0.3818,0.126,0.0,0.874
460,460,Fox News,"Cody Wilson, man behind 3-D printed gun, arrested in Taiwan amid sex assault allegations, official says https://t.co/g9Rm828ygU",Sat Sep 22 13:47:00 +0000 2018,-0.8519,0.399,0.0,0.601
461,461,Fox News,Ben &amp; Jerry's Founders Creating Democrat-Inspired Ice Cream Flavors to 'Take Back Congress' https://t.co/x6dIQR47Gz,Sat Sep 22 13:40:46 +0000 2018,0.296,0.0,0.145,0.855
462,462,Fox News,"SUNDAY on @SundayFutures, @MariaBartiromo's exclusive interview with National Security Adviser @AmbJohnBolton - Tun… https://t.co/XS7OuBUFgM",Sat Sep 22 13:38:00 +0000 2018,0.4404,0.0,0.262,0.738
463,463,Fox News,.@SteveScalise: “We’ve continued to fight for funding for the wall.” https://t.co/inmbu9ooki,Sat Sep 22 13:26:11 +0000 2018,-0.3818,0.206,0.0,0.794
464,464,Fox News,".@SteveScalise: “There’s absolutely no place for people resorting to violence, threats of violence, anything like t… https://t.co/OIrYyAogqO",Sat Sep 22 13:24:42 +0000 2018,-0.8999,0.482,0.089,0.429
465,465,Fox News,.@SteveScalise: “There is so many more things that we need to find out about what’s going on at the Department of J… https://t.co/lDW3FMXPnc,Sat Sep 22 13:20:11 +0000 2018,0.0,0.0,0.0,1.0
466,466,Fox News,"Banana shipment contained nearly $18M in cocaine, authorities say https://t.co/xycVq7sKKo",Sat Sep 22 13:20:00 +0000 2018,0.0,0.0,0.0,1.0
467,467,Fox News,Colombia honors 14 sniffer dogs at emotional retirement https://t.co/O9T3AzLwaX,Sat Sep 22 13:12:00 +0000 2018,0.5994,0.0,0.412,0.588
468,468,Fox News,Massive $80K gold nugget discovered in Australia by retired man who's been searching area for years https://t.co/4qYWWtbV4G,Sat Sep 22 12:55:00 +0000 2018,0.0,0.0,0.0,1.0
469,469,Fox News,"Jason Aldean pays tribute to Route 91 victims, first responders at iHeartRadio: 'We're all proud to be Vegas Strong' https://t.co/ALoYdWPcFJ",Sat Sep 22 12:45:00 +0000 2018,0.6249,0.089,0.249,0.661
470,470,Fox News,"Women rally in support of Kavanaugh: 'We know the man, we know his heart' https://t.co/C1nHsQYCS8",Sat Sep 22 12:34:28 +0000 2018,0.4019,0.0,0.162,0.838
471,471,Fox News,"Schumer rallies behind Rosenstein, warns Trump not to fire him https://t.co/H09EFT8svK",Sat Sep 22 12:32:23 +0000 2018,0.162,0.113,0.164,0.724
472,472,Fox News,.@SebGorka: “This cannot continue in a Republic where we hold transparency and rule of law to be important.” https://t.co/IdPVvAkc3C,Sat Sep 22 12:29:02 +0000 2018,0.0,0.0,0.0,1.0
473,473,Fox News,Dramatic video shows daring raccoon scaling building before leaping off https://t.co/GwHAvg3MMd,Sat Sep 22 12:22:53 +0000 2018,0.3612,0.0,0.2,0.8
474,474,Fox News,".@AlanDersh: “[The 25th Amendment] wasn’t intended to remove a president, who you disagree with his policies.” https://t.co/0RV2oG0lKm",Sat Sep 22 12:06:57 +0000 2018,-0.3818,0.148,0.0,0.852
475,475,Fox News,Obama Foundation deal with Chicago calls for $10 fee on 99-year lease: reports https://t.co/2bP0XIiRyR,Sat Sep 22 12:03:44 +0000 2018,0.0,0.0,0.0,1.0
476,476,Fox News,SUNDAY: Don't miss an exclusive interview with @LindseyGrahamSC on @FoxNewsSunday. Check your local listings and tu… https://t.co/fgV0MMfWm1,Sat Sep 22 12:02:01 +0000 2018,0.0191,0.077,0.081,0.842
477,477,Fox News,"Keith Ellison says his accuser fabricated domestic violence abuse story, can't be sure others won't 'cook up' alleg… https://t.co/hQQXWdW9Yr",Sat Sep 22 12:00:02 +0000 2018,-0.8824,0.391,0.0,0.609
478,478,Fox News,.@TomFitton: “I think the president should shut down the Mueller investigation.” https://t.co/mO0ineNfGa,Sat Sep 22 11:57:00 +0000 2018,0.0,0.0,0.0,1.0
479,479,Fox News,.@TomFitton: “It shows you the Mueller investigation was based on little more than personal animosity.” https://t.co/OK0ZJwwarS,Sat Sep 22 11:50:11 +0000 2018,0.0,0.0,0.0,1.0
480,480,The New York Times,The NYT review of the iPhone XS and XS Max https://t.co/d8UspVuKO1,Sat Sep 22 05:49:26 +0000 2018,0.0,0.0,0.0,1.0
481,481,The New York Times,RT @nytopinion: Ted Cruz versus Beto O’Rourke! In verbal combat! @GailCollins breaks down the first big debate of the election season. http…,Sat Sep 22 05:32:04 +0000 2018,-0.4559,0.124,0.0,0.876
482,482,The New York Times,FEMA Administrator Must Reimburse U.S. for Misuse of Agency Vehicles https://t.co/2TQ5aHkVYX,Sat Sep 22 05:03:12 +0000 2018,0.0,0.0,0.0,1.0
483,483,The New York Times,"PayPal will stop processing payments for Alex Jones's conspiracy website Infowars, a financial blow that could dama… https://t.co/nfLLaemBiJ",Sat Sep 22 04:59:59 +0000 2018,-0.6808,0.272,0.0,0.728
484,484,The New York Times,"Packing for a trip is tough, but traveling as a couple creates unique challenges. Here's how you and your partner c… https://t.co/3DBUh79xdY",Sat Sep 22 04:43:03 +0000 2018,0.431,0.056,0.183,0.761
485,485,The New York Times,RT @NYTNational: Christine Blasey Ford seems adamant about exerting control over the situation — perhaps to avoid the kind of public smear…,Sat Sep 22 04:22:01 +0000 2018,-0.296,0.099,0.0,0.901
486,486,The New York Times,"Danish soldiers, scientists and 2 very sturdy dogs are the only residents at this outpost in Greenland… https://t.co/lLDzeyDXyI",Sat Sep 22 04:02:06 +0000 2018,0.0,0.0,0.0,1.0
487,487,The New York Times,"The cases — one criminal, the other civil — will be decided in 2 Manhattan courtrooms, and include allegations rang… https://t.co/5VsLtvIR4R",Sat Sep 22 03:47:04 +0000 2018,-0.5267,0.167,0.0,0.833
488,488,The New York Times,letter: An Evangelical’s Plea: Oppose Kavanaugh https://t.co/E8Wo5fYLKG,Sat Sep 22 03:40:27 +0000 2018,0.0,0.0,0.0,1.0
489,489,The New York Times,"When officers arrived at the house in Queens, they found 3 infants and 2 adults had been stabbed by a worker who th… https://t.co/eAgVwxVXMW",Sat Sep 22 03:30:08 +0000 2018,-0.4404,0.127,0.0,0.873
490,490,The New York Times,"RT @npfandos: WH/GOP distanced themselves from Whelan’s theory. 

But it bears resemblance to a defense strategy under discussion by WH adv…",Sat Sep 22 03:17:02 +0000 2018,0.1901,0.0,0.084,0.916
491,491,The New York Times,"Ted Cruz and Beto O'Rourke clashed in their first Texas Senate debate over who was “out of step” on immigration, gu… https://t.co/yYyvaTg7V4",Sat Sep 22 03:02:06 +0000 2018,0.0,0.0,0.0,1.0
492,492,The New York Times,Elon Musk introduced his first customer for a voyage around the moon aboard a SpaceX rocket. The customer is from w… https://t.co/fUMyAI7ev3,Sat Sep 22 02:47:03 +0000 2018,0.0258,0.0,0.055,0.945
493,493,The New York Times,"Carcinogens like arsenic, boron, lead and mercury are found in coal ash, which spilled into a North Carolina river… https://t.co/2zHkoJXZkp",Sat Sep 22 02:32:06 +0000 2018,0.3612,0.0,0.122,0.878
494,494,The New York Times,Japan's Hayabusa2 spacecraft dropped 2 small rovers on the Ryugu asteroid. See some of the latest images it has sen… https://t.co/uHgzMJKifP,Sat Sep 22 02:17:06 +0000 2018,0.0,0.0,0.0,1.0
495,495,The New York Times,RT @SherylNYT: NEW: Talks between Blasey Ford and Senate Republicans appear to have broken down. Grassley set a committee vote on Kavanaugh…,Sat Sep 22 01:57:31 +0000 2018,-0.4767,0.134,0.0,0.866
496,496,The New York Times,"“Your memory snaps photos of the details that will haunt you forever, that will change your life and live under you… https://t.co/vpxxssxNfI",Sat Sep 22 01:50:06 +0000 2018,-0.4019,0.114,0.0,0.886
497,497,The New York Times,"The Met and the Frick are considering playing a mutually beneficial game of musical museums, with the Frick Collect… https://t.co/ZPKHUaC7iV",Sat Sep 22 01:47:03 +0000 2018,0.5719,0.0,0.217,0.783
498,498,The New York Times,Coast Guard helicopters joined the search-and-rescue operations over the Carolinas after Hurricane Florence. A Time… https://t.co/7kDFUaW2r2,Sat Sep 22 01:32:05 +0000 2018,0.0,0.0,0.0,1.0
499,499,The New York Times,RT @mmcintire: NEW: Oligarch who funded “NRA spy” Maria Butina has ties to Russian security services ⁦@nytimes⁩  https://t.co/2WpaE6l2HB,Sat Sep 22 01:17:02 +0000 2018,0.34,0.0,0.124,0.876
